signature,id,id_source,type,brand,category,subcategory,model,generation,version,name,years,photo_folder,quick_photo_1,quick_photo_2,photo_mode,photo_1,photo_2,article_file,article_exists
af4dd353903e5e79f58f286ef556775f9f9db8c4,car-01331,excel,car,Ford,,,Focus,Mk2,ST225,Ford Focus ST225,2005–2010,assets/vehicles/ford/car-01331/,assets/vehicles/_quick/car-01331-1.webp,assets/vehicles/_quick/car-01331-2.webp,,,,content/articles/ford/car-01331.md,no
e300c2b71d3f3793b73965f824cb48d4caa04dc3,car-01332,excel,car,Ford,,,Focus,Mk3,1.0 EcoBoost,Ford Focus 1.0 EcoBoost,2012-2018–,assets/vehicles/ford/car-01332/,assets/vehicles/_quick/car-01332-1.webp,assets/vehicles/_quick/car-01332-2.webp,,,,content/articles/ford/car-01332.md,no
e300c2b71d3f3793b73965f824cb48d4caa04dc3,car-01333,excel,car,Ford,,,Focus,Mk3,1.0 EcoBoost,Ford Focus 1.0 EcoBoost,2012-2018–,assets/vehicles/ford/car-01333/,assets/vehicles/_quick/car-01333-1.webp,assets/vehicles/_quick/car-01333-2.webp,,,,content/articles/ford/car-01333.md,no
edf3bf22d3150ab3fa916b0debe138015e10ce9a,car-01334,excel,car,Ford,,,Focus,Mk3,1.5 EcoBoost,Ford Focus 1.5 EcoBoost,2014-2018–,assets/vehicles/ford/car-01334/,assets/vehicles/_quick/car-01334-1.webp,assets/vehicles/_quick/car-01334-2.webp,,,,content/articles/ford/car-01334.md,no
edf3bf22d3150ab3fa916b0debe138015e10ce9a,car-01335,excel,car,Ford,,,Focus,Mk3,1.5 EcoBoost,Ford Focus 1.5 EcoBoost,2014-2018–,assets/vehicles/ford/car-01335/,assets/vehicles/_quick/car-01335-1.webp,assets/vehicles/_quick/car-01335-2.webp,,,,content/articles/ford/car-01335.md,no
7317248d0323b04061122d49183cb7e9691bbb46,car-01336,excel,car,Ford,,,Focus,Mk3,1.5 TDCi,Ford Focus 1.5 TDCi,2014-2018–,assets/vehicles/ford/car-01336/,assets/vehicles/_quick/car-01336-1.webp,assets/vehicles/_quick/car-01336-2.webp,,,,content/articles/ford/car-01336.md,no
5b74b89f941a2c614a69eb9212529f7c1593ed11,car-01337,excel,car,Ford,,,Focus,Mk3,1.6 EcoBoost,Ford Focus 1.6 EcoBoost,2010-2014–,assets/vehicles/ford/car-01337/,assets/vehicles/_quick/car-01337-1.webp,assets/vehicles/_quick/car-01337-2.webp,,,,content/articles/ford/car-01337.md,no
6eebecc9b7e77a122a56691950425094c54e9d9f,car-01338,excel,car,Ford,,,Focus,Mk3,1.6 SCTi,Ford Focus 1.6 SCTi,2010-2014–,assets/vehicles/ford/car-01338/,assets/vehicles/_quick/car-01338-1.webp,assets/vehicles/_quick/car-01338-2.webp,,,,content/articles/ford/car-01338.md,no
d37fabe61dfd045b23f936fdf95e05323ed443d1,car-01339,excel,car,Ford,,,Focus,Mk3,1.6 TDCi,Ford Focus 1.6 TDCi,2010-2014–,assets/vehicles/ford/car-01339/,assets/vehicles/_quick/car-01339-1.webp,assets/vehicles/_quick/car-01339-2.webp,,,,content/articles/ford/car-01339.md,no
c1772ba46bd6880388d6ca9421d3f31771e91284,car-01340,excel,car,Ford,,,Focus,Mk3,1.6 TDCi,Ford Focus 1.6 TDCi,2011-2015–,assets/vehicles/ford/car-01340/,assets/vehicles/_quick/car-01340-1.webp,assets/vehicles/_quick/car-01340-2.webp,,,,content/articles/ford/car-01340.md,no
bdf48cf6c03339756b5aa2135f093f8215372eb2,car-01341,excel,car,Ford,,,Focus,Mk3,1.6 Ti-VCT,Ford Focus 1.6 Ti-VCT,2011-2014–,assets/vehicles/ford/car-01341/,assets/vehicles/_quick/car-01341-1.webp,assets/vehicles/_quick/car-01341-2.webp,,,,content/articles/ford/car-01341.md,no
7d79abe10b50da06216cb4bd63cf1058ecf7dedf,car-01342,excel,car,Ford,,,Focus,Mk3,2.0 TDCi,Ford Focus 2.0 TDCi,2010-2014–,assets/vehicles/ford/car-01342/,assets/vehicles/_quick/car-01342-1.webp,assets/vehicles/_quick/car-01342-2.webp,,,,content/articles/ford/car-01342.md,no
d5943a66884faad1526331e98f13e4ac138abd91,car-01343,excel,car,Ford,,,Focus,Mk3,2.0 TDCi,Ford Focus 2.0 TDCi,2014-2018–,assets/vehicles/ford/car-01343/,assets/vehicles/_quick/car-01343-1.webp,assets/vehicles/_quick/car-01343-2.webp,,,,content/articles/ford/car-01343.md,no
7d79abe10b50da06216cb4bd63cf1058ecf7dedf,car-01344,excel,car,Ford,,,Focus,Mk3,2.0 TDCi,Ford Focus 2.0 TDCi,2010-2014–,assets/vehicles/ford/car-01344/,assets/vehicles/_quick/car-01344-1.webp,assets/vehicles/_quick/car-01344-2.webp,,,,content/articles/ford/car-01344.md,no
a8c0211f06de930f3e8c970b90769a149efe0589,car-01345,excel,car,Ford,,,Focus,Mk3,2.0 TDCi Powershift,Ford Focus 2.0 TDCi Powershift,2011-2014–,assets/vehicles/ford/car-01345/,assets/vehicles/_quick/car-01345-1.webp,assets/vehicles/_quick/car-01345-2.webp,,,,content/articles/ford/car-01345.md,no
fff9c89991bfd99f151ca02ed22b2583de719188,car-01346,excel,car,Ford,,,Focus,Mk3,Berline 2.0 TDCi,Ford Focus Berline 2.0 TDCi,2011-2014–,assets/vehicles/ford/car-01346/,assets/vehicles/_quick/car-01346-1.webp,assets/vehicles/_quick/car-01346-2.webp,,,,content/articles/ford/car-01346.md,no
a25bf2601452654074a810a76becf011f39baac1,car-01347,excel,car,Ford,,,Focus,Mk3,RS,Ford Focus RS,2016-2018–,assets/vehicles/ford/car-01347/,assets/vehicles/_quick/car-01347-1.webp,assets/vehicles/_quick/car-01347-2.webp,,,,content/articles/ford/car-01347.md,no
b5f872b5012355eb48c98523b7846d19ebeae192,car-01348,excel,car,Ford,,,Focus,Mk3,ST,Ford Focus ST,2012-2018–,assets/vehicles/ford/car-01348/,assets/vehicles/_quick/car-01348-1.webp,assets/vehicles/_quick/car-01348-2.webp,,,,content/articles/ford/car-01348.md,no
b2ed22c5fa957c6b49dd04df97a5807b7d3ada50,car-01349,excel,car,Ford,,,Focus,Mk3,ST Break,Ford Focus ST Break,2012-2018–,assets/vehicles/ford/car-01349/,assets/vehicles/_quick/car-01349-1.webp,assets/vehicles/_quick/car-01349-2.webp,,,,content/articles/ford/car-01349.md,no
2011d3a3f8c1a8128819e69403943294bbe758cd,car-01350,excel,car,Ford,,,Focus,Mk3,ST Break TDCi,Ford Focus ST Break TDCi,2014-2018–,assets/vehicles/ford/car-01350/,assets/vehicles/_quick/car-01350-1.webp,assets/vehicles/_quick/car-01350-2.webp,,,,content/articles/ford/car-01350.md,no
06aa91ce076f47980ddf82687013beabd1aedafe,car-01351,excel,car,Ford,,,Focus,Mk3,ST TDCi,Ford Focus ST TDCi,2014-2018–,assets/vehicles/ford/car-01351/,assets/vehicles/_quick/car-01351-1.webp,assets/vehicles/_quick/car-01351-2.webp,,,,content/articles/ford/car-01351.md,no
71b9cfbce819a7d81174c6f09417c87ae1aeea70,car-01352,excel,car,Ford,,,Focus,Mk3,ST TDCi Powershift,Ford Focus ST TDCi Powershift,2014-2018–,assets/vehicles/ford/car-01352/,assets/vehicles/_quick/car-01352-1.webp,assets/vehicles/_quick/car-01352-2.webp,,,,content/articles/ford/car-01352.md,no
03ad4753d8feb287e9c6c0c0df53f839a20937be,car-01353,excel,car,Ford,,,Focus,Mk3,ST Wolf,Ford Focus ST Wolf,2012-2016–,assets/vehicles/ford/car-01353/,assets/vehicles/_quick/car-01353-1.webp,assets/vehicles/_quick/car-01353-2.webp,,,,content/articles/ford/car-01353.md,no
82cbe71d755c52852f411ec3ebdc2c84b4a2863e,car-01354,excel,car,Ford,,,Focus,Mk4,1.0 EcoBoost,Ford Focus 1.0 EcoBoost,2018-2020–,assets/vehicles/ford/car-01354/,assets/vehicles/_quick/car-01354-1.webp,assets/vehicles/_quick/car-01354-2.webp,,,,content/articles/ford/car-01354.md,no
0b10f30e9bbce25e27afe4063c5a9bcb983c18da,car-01355,excel,car,Ford,,,Focus,Mk4,1.0 EcoBoost Auto,Ford Focus 1.0 EcoBoost Auto,2019-–,assets/vehicles/ford/car-01355/,assets/vehicles/_quick/car-01355-1.webp,assets/vehicles/_quick/car-01355-2.webp,,,,content/articles/ford/car-01355.md,no
9110b40e0cbe5ba7c8ded8920c081a41f5312ba3,car-01356,excel,car,Ford,,,Focus,Mk4,1.0 EcoBoost MHEV,Ford Focus 1.0 EcoBoost MHEV,2020-–,assets/vehicles/ford/car-01356/,assets/vehicles/_quick/car-01356-1.webp,assets/vehicles/_quick/car-01356-2.webp,,,,content/articles/ford/car-01356.md,no
e4df2a2c6171d7c4c5611da1def8758c27cc33eb,car-01357,excel,car,Ford,,,Focus,Mk4,1.0 EcoBoost MHEV Break,Ford Focus 1.0 EcoBoost MHEV Break,2020-–,assets/vehicles/ford/car-01357/,assets/vehicles/_quick/car-01357-1.webp,assets/vehicles/_quick/car-01357-2.webp,,,,content/articles/ford/car-01357.md,no
b70da458abd6e410afc3f910ec4a0c63b939f2a2,car-01358,excel,car,Ford,,,Focus,Mk4,1.0 EcoBoost MHEV DCT,Ford Focus 1.0 EcoBoost MHEV DCT,2021-–,assets/vehicles/ford/car-01358/,assets/vehicles/_quick/car-01358-1.webp,assets/vehicles/_quick/car-01358-2.webp,,,,content/articles/ford/car-01358.md,no
8a3b9f26d7a00b65b5c5eb1881e334db04ba4781,car-01359,excel,car,Ford,,,Focus,Mk4,1.5 EcoBlue,Ford Focus 1.5 EcoBlue,2018-–,assets/vehicles/ford/car-01359/,assets/vehicles/_quick/car-01359-1.webp,assets/vehicles/_quick/car-01359-2.webp,,,,content/articles/ford/car-01359.md,no
4a2ee52ef97aff11fee3b3b636837d2258ae8a9f,car-01360,excel,car,Ford,,,Focus,Mk4,1.5 EcoBlue Auto,Ford Focus 1.5 EcoBlue Auto,2018-–,assets/vehicles/ford/car-01360/,assets/vehicles/_quick/car-01360-1.webp,assets/vehicles/_quick/car-01360-2.webp,,,,content/articles/ford/car-01360.md,no
6f2fa88c05ddd21d3b0fbd3b8bce61a5f06a1494,car-01361,excel,car,Ford,,,Focus,Mk4,1.5 EcoBoost,Ford Focus 1.5 EcoBoost,2018-–,assets/vehicles/ford/car-01361/,assets/vehicles/_quick/car-01361-1.webp,assets/vehicles/_quick/car-01361-2.webp,,,,content/articles/ford/car-01361.md,no
3e6aa6f06880bd3633e6f66519ad586630f3c84e,car-01362,excel,car,Ford,,,Focus,Mk4,1.5 EcoBoost,Ford Focus 1.5 EcoBoost,2018-2020–,assets/vehicles/ford/car-01362/,assets/vehicles/_quick/car-01362-1.webp,assets/vehicles/_quick/car-01362-2.webp,,,,content/articles/ford/car-01362.md,no
dfa1fe7937815f2725555459c52a543c98edd95d,car-01363,excel,car,Ford,,,Focus,Mk4,1.5 EcoBoost Auto,Ford Focus 1.5 EcoBoost Auto,2019-–,assets/vehicles/ford/car-01363/,assets/vehicles/_quick/car-01363-1.webp,assets/vehicles/_quick/car-01363-2.webp,,,,content/articles/ford/car-01363.md,no
8bb8fc8e1712b00e8186d71151f8b5b373213d4e,car-01364,excel,car,Ford,,,Focus,Mk4,1.5 EcoBoost Auto,Ford Focus 1.5 EcoBoost Auto,2018-–,assets/vehicles/ford/car-01364/,assets/vehicles/_quick/car-01364-1.webp,assets/vehicles/_quick/car-01364-2.webp,,,,content/articles/ford/car-01364.md,no
9abc1dc21054fd926b52a4ee60575c8abd0961c2,car-01365,excel,car,Ford,,,Focus,Mk4,1.5 EcoBoost Break,Ford Focus 1.5 EcoBoost Break,2018-–,assets/vehicles/ford/car-01365/,assets/vehicles/_quick/car-01365-1.webp,assets/vehicles/_quick/car-01365-2.webp,,,,content/articles/ford/car-01365.md,no
d211ff07ee8a905295a5d21211e8bd9a726c5fd0,car-01366,excel,car,Ford,,,Focus,Mk4,2.0 EcoBlue,Ford Focus 2.0 EcoBlue,2018-–,assets/vehicles/ford/car-01366/,assets/vehicles/_quick/car-01366-1.webp,assets/vehicles/_quick/car-01366-2.webp,,,,content/articles/ford/car-01366.md,no
cdbacdb2dfa353ab88cc0e58a8988a8069bcd423,car-01367,excel,car,Ford,,,Focus,Mk4,2.0 EcoBlue Auto,Ford Focus 2.0 EcoBlue Auto,2018-–,assets/vehicles/ford/car-01367/,assets/vehicles/_quick/car-01367-1.webp,assets/vehicles/_quick/car-01367-2.webp,,,,content/articles/ford/car-01367.md,no
91a233f00a4a0da2f0a2c7c93051b3bf6b46e0fd,car-01368,excel,car,Ford,,,Focus,Mk4,ST Auto,Ford Focus ST Auto,2019–,assets/vehicles/ford/car-01368/,assets/vehicles/_quick/car-01368-1.webp,assets/vehicles/_quick/car-01368-2.webp,,,,content/articles/ford/car-01368.md,no
9ed2f4cbc6c2186cdeaef3851dcf503fc6efd327,car-01369,excel,car,Ford,,,Focus,Mk4,ST EcoBlue,Ford Focus ST EcoBlue,2019–,assets/vehicles/ford/car-01369/,assets/vehicles/_quick/car-01369-1.webp,assets/vehicles/_quick/car-01369-2.webp,,,,content/articles/ford/car-01369.md,no
5c31785e9cc846116c4111c34d1b7834efc1f679,car-01370,excel,car,Ford,,,Focus,Mk4,ST Manual,Ford Focus ST Manual,2019–,assets/vehicles/ford/car-01370/,assets/vehicles/_quick/car-01370-1.webp,assets/vehicles/_quick/car-01370-2.webp,,,,content/articles/ford/car-01370.md,no
0f24892dc42b661f1b30a4fbf191a3d3ab316310,car-01371,excel,car,Ford,,,Focus,Mk4,ST Wagon,Ford Focus ST Wagon,2019–,assets/vehicles/ford/car-01371/,assets/vehicles/_quick/car-01371-1.webp,assets/vehicles/_quick/car-01371-2.webp,,,,content/articles/ford/car-01371.md,no
8d342f2d98ccde680680c12fadc93ff3216404e0,car-01372,excel,car,Ford,,,Focus,Mk4,ST Wagon EcoBlue,Ford Focus ST Wagon EcoBlue,2019–,assets/vehicles/ford/car-01372/,assets/vehicles/_quick/car-01372-1.webp,assets/vehicles/_quick/car-01372-2.webp,,,,content/articles/ford/car-01372.md,no
0ba7f8ad09ada0374c50669e44cd4ef586417b02,car-01373,excel,car,Ford,,,Mondeo,Gen 1,1.8i 16v,Ford Mondeo 1.8i 16v,1993-1996–,assets/vehicles/ford/car-01373/,assets/vehicles/_quick/car-01373-1.webp,assets/vehicles/_quick/car-01373-2.webp,,,,content/articles/ford/car-01373.md,no
9abcfb464bd03b98e61106c37f3326f77ef45f41,car-01374,excel,car,Ford,,,Mondeo,Gen 1,2.0,Ford Mondeo 2.0,1996-2000–,assets/vehicles/ford/car-01374/,assets/vehicles/_quick/car-01374-1.webp,assets/vehicles/_quick/car-01374-2.webp,,,,content/articles/ford/car-01374.md,no
194a1d72f98d697cf04185fddca2226f8ece7062,car-01375,excel,car,Ford,,,Mondeo,Gen 1,2.0,Ford Mondeo 2.0,1993-1996–,assets/vehicles/ford/car-01375/,assets/vehicles/_quick/car-01375-1.webp,assets/vehicles/_quick/car-01375-2.webp,,,,content/articles/ford/car-01375.md,no
6aaa3ad8e283c6dab9a97e5f2a2065b8d24a1b38,car-01376,excel,car,Ford,,,Mondeo,II,2.0 II TDCi Auto,Ford Mondeo 2.0 II TDCi Auto,2001-2007–,assets/vehicles/ford/car-01376/,assets/vehicles/_quick/car-01376-1.webp,assets/vehicles/_quick/car-01376-2.webp,,,,content/articles/ford/car-01376.md,no
a72998b0f32c912bae7453971dd54660694a524d,car-01377,excel,car,Ford,,,Mondeo,II,1.8,Ford Mondeo 1.8,2000-2007–,assets/vehicles/ford/car-01377/,assets/vehicles/_quick/car-01377-1.webp,assets/vehicles/_quick/car-01377-2.webp,,,,content/articles/ford/car-01377.md,no
a72998b0f32c912bae7453971dd54660694a524d,car-01378,excel,car,Ford,,,Mondeo,II,1.8,Ford Mondeo 1.8,2000-2007–,assets/vehicles/ford/car-01378/,assets/vehicles/_quick/car-01378-1.webp,assets/vehicles/_quick/car-01378-2.webp,,,,content/articles/ford/car-01378.md,no
699172e909da8b4a69d2aef2e6a9ad3660bc7f86,car-01379,excel,car,Ford,,,Mondeo,II,1.8 SCi,Ford Mondeo 1.8 SCi,2003-2007–,assets/vehicles/ford/car-01379/,assets/vehicles/_quick/car-01379-1.webp,assets/vehicles/_quick/car-01379-2.webp,,,,content/articles/ford/car-01379.md,no
558bc3f6e9d75ed89cb97efb5590c00c70bf1484,car-01380,excel,car,Ford,,,Mondeo,II,2.0,Ford Mondeo 2.0,2000-2005–,assets/vehicles/ford/car-01380/,assets/vehicles/_quick/car-01380-1.webp,assets/vehicles/_quick/car-01380-2.webp,,,,content/articles/ford/car-01380.md,no
de5fd92eb8a90b2e94a2328bdd2687c71b461b05,car-01381,excel,car,Ford,,,Mondeo,II,2.0 TDCi,Ford Mondeo 2.0 TDCi,2002-2007–,assets/vehicles/ford/car-01381/,assets/vehicles/_quick/car-01381-1.webp,assets/vehicles/_quick/car-01381-2.webp,,,,content/articles/ford/car-01381.md,no
20733e75bff4204f0bf3db023aaa295c6dc83108,car-01382,excel,car,Ford,,,Mondeo,II,2.0 TDCi,Ford Mondeo 2.0 TDCi,2000-2007–,assets/vehicles/ford/car-01382/,assets/vehicles/_quick/car-01382-1.webp,assets/vehicles/_quick/car-01382-2.webp,,,,content/articles/ford/car-01382.md,no
0e6e169f62d880d888c3b9e51064e823bb15ac7c,car-01383,excel,car,Ford,,,Mondeo,II,2.0 TDCi Bv5,Ford Mondeo 2.0 TDCi Bv5,2001-2007–,assets/vehicles/ford/car-01383/,assets/vehicles/_quick/car-01383-1.webp,assets/vehicles/_quick/car-01383-2.webp,,,,content/articles/ford/car-01383.md,no
d4000f5cf911dfc2d218caa9b2aa6d3b5c2fc245,car-01384,excel,car,Ford,,,Mondeo,II,2.2 TDCi,Ford Mondeo 2.2 TDCi,2004-2007–,assets/vehicles/ford/car-01384/,assets/vehicles/_quick/car-01384-1.webp,assets/vehicles/_quick/car-01384-2.webp,,,,content/articles/ford/car-01384.md,no
8732b5fa8162f1ab6a2903fb74c8726a79aef41e,car-01385,excel,car,Ford,,,Mondeo,II,2.5 V6,Ford Mondeo 2.5 V6,2000-2007–,assets/vehicles/ford/car-01385/,assets/vehicles/_quick/car-01385-1.webp,assets/vehicles/_quick/car-01385-2.webp,,,,content/articles/ford/car-01385.md,no
3d010f8b113974b7124e2a5158c89b0b820f9546,car-01386,excel,car,Ford,,,Mondeo,II,3.0 V6 S,Ford Mondeo 3.0 V6 S,2004-2007–,assets/vehicles/ford/car-01386/,assets/vehicles/_quick/car-01386-1.webp,assets/vehicles/_quick/car-01386-2.webp,,,,content/articles/ford/car-01386.md,no
03fa95dc896b235640728b8bd06708406bb3d897,car-01387,excel,car,Ford,,,Mondeo,II,ST220,Ford Mondeo ST220,2000-2003–,assets/vehicles/ford/car-01387/,assets/vehicles/_quick/car-01387-1.webp,assets/vehicles/_quick/car-01387-2.webp,,,,content/articles/ford/car-01387.md,no
5f972927016b845e4473bb2e18abd6b192a00f33,car-01388,excel,car,Ford,,,Mondeo,II,ST220 bv6,Ford Mondeo ST220 bv6,2003-2007–,assets/vehicles/ford/car-01388/,assets/vehicles/_quick/car-01388-1.webp,assets/vehicles/_quick/car-01388-2.webp,,,,content/articles/ford/car-01388.md,no
4a36d375f4a88380dbb6c36e4d74afdf943181ab,car-01389,excel,car,Ford,,,Mondeo,II,SW ST220,Ford Mondeo SW ST220,2002-2003–,assets/vehicles/ford/car-01389/,assets/vehicles/_quick/car-01389-1.webp,assets/vehicles/_quick/car-01389-2.webp,,,,content/articles/ford/car-01389.md,no
acf08b4a3230c958462d2bc38e07dc914ac57bf6,car-01390,excel,car,Ford,,,Mondeo,III,1.8 TDCi,Ford Mondeo 1.8 TDCi,2007-2010–,assets/vehicles/ford/car-01390/,assets/vehicles/_quick/car-01390-1.webp,assets/vehicles/_quick/car-01390-2.webp,,,,content/articles/ford/car-01390.md,no
bbbfcc9491dffe6dd2f652cf2688b5ebe18b3269,car-01391,excel,car,Ford,,,Mondeo,III,1.8 TDCi Eco,Ford Mondeo 1.8 TDCi Eco,2007-2010–,assets/vehicles/ford/car-01391/,assets/vehicles/_quick/car-01391-1.webp,assets/vehicles/_quick/car-01391-2.webp,,,,content/articles/ford/car-01391.md,no
8b40e6185b30198d2dee8d30c5deb52c8b23d0a5,car-01392,excel,car,Ford,,,Mondeo,III,2.0 TDCi,Ford Mondeo 2.0 TDCi,2007-2014–,assets/vehicles/ford/car-01392/,assets/vehicles/_quick/car-01392-1.webp,assets/vehicles/_quick/car-01392-2.webp,,,,content/articles/ford/car-01392.md,no
9eba2936012d096b67a1267b48bb26184dea8469,car-01393,excel,car,Ford,,,Mondeo,III,2.2 TDCi,Ford Mondeo 2.2 TDCi,2010-2014–,assets/vehicles/ford/car-01393/,assets/vehicles/_quick/car-01393-1.webp,assets/vehicles/_quick/car-01393-2.webp,,,,content/articles/ford/car-01393.md,no
5d84eb15f7f81a1f5a6d7039f1e7fad0066dfb77,car-01394,excel,car,Ford,,,Mondeo,III,2.2 TDCi,Ford Mondeo 2.2 TDCi,2008-2010–,assets/vehicles/ford/car-01394/,assets/vehicles/_quick/car-01394-1.webp,assets/vehicles/_quick/car-01394-2.webp,,,,content/articles/ford/car-01394.md,no
0469f1c3db21f1d8133fbca6b063285b5a5a705f,car-01395,excel,car,Ford,,,Mondeo,III,2.2 TDCi Auto,Ford Mondeo 2.2 TDCi Auto,2010-2014–,assets/vehicles/ford/car-01395/,assets/vehicles/_quick/car-01395-1.webp,assets/vehicles/_quick/car-01395-2.webp,,,,content/articles/ford/car-01395.md,no
22c7053b78fd0c18bcd3dd47474460fa97572297,car-01396,excel,car,Ford,,,Mondeo,III,2.3 Auto,Ford Mondeo 2.3 Auto,2007-2010–,assets/vehicles/ford/car-01396/,assets/vehicles/_quick/car-01396-1.webp,assets/vehicles/_quick/car-01396-2.webp,,,,content/articles/ford/car-01396.md,no
965757d4d12700e58674a4f46f690537a0cfa5fb,car-01397,excel,car,Ford,,,Mondeo,III,2.5 T,Ford Mondeo 2.5 T,2007-2010–,assets/vehicles/ford/car-01397/,assets/vehicles/_quick/car-01397-1.webp,assets/vehicles/_quick/car-01397-2.webp,,,,content/articles/ford/car-01397.md,no
298df818a1e4db48dcb6d6ec87d8cf37c952e50f,car-01398,excel,car,Ford,,,Mondeo,III,SW 1.6 EcoBoost,Ford Mondeo SW 1.6 EcoBoost,2011-2014–,assets/vehicles/ford/car-01398/,assets/vehicles/_quick/car-01398-1.webp,assets/vehicles/_quick/car-01398-2.webp,,,,content/articles/ford/car-01398.md,no
a3b0ac634f9e2b75fc9ac3c45e2b8930d8e094b5,car-01399,excel,car,Ford,,,Mondeo,III,SW 2.0 EcoBoost,Ford Mondeo SW 2.0 EcoBoost,2010-2014–,assets/vehicles/ford/car-01399/,assets/vehicles/_quick/car-01399-1.webp,assets/vehicles/_quick/car-01399-2.webp,,,,content/articles/ford/car-01399.md,no
0534f485fc88cea7fc32e8bc5d50c1be07a5c081,car-01400,excel,car,Ford,,,Mondeo,III,SW 2.2 TDCi,Ford Mondeo SW 2.2 TDCi,2010-2014–,assets/vehicles/ford/car-01400/,assets/vehicles/_quick/car-01400-1.webp,assets/vehicles/_quick/car-01400-2.webp,,,,content/articles/ford/car-01400.md,no
b246d351015a9bc50efc3af73f29acab425589d7,car-01401,excel,car,Ford,,,Mondeo,III,SW 2.5 T,Ford Mondeo SW 2.5 T,2007-2010–,assets/vehicles/ford/car-01401/,assets/vehicles/_quick/car-01401-1.webp,assets/vehicles/_quick/car-01401-2.webp,,,,content/articles/ford/car-01401.md,no
c8a7cac11476cea14640fffaa4f4fd5519179921,car-01402,excel,car,Ford,,,Mondeo,Mk2,2.0,Ford Mondeo 2.0,2000-2005–,assets/vehicles/ford/car-01402/,assets/vehicles/_quick/car-01402-1.webp,assets/vehicles/_quick/car-01402-2.webp,,,,content/articles/ford/car-01402.md,no
a6aa00c0e581bf7bbadb32d64b8a36c73c815ad4,car-01403,excel,car,Ford,,,Mondeo,II,ST200,Ford Mondeo ST200,1999-2000–,assets/vehicles/ford/car-01403/,assets/vehicles/_quick/car-01403-1.webp,assets/vehicles/_quick/car-01403-2.webp,,,,content/articles/ford/car-01403.md,no
0fd7d0ad482b9cf82176ecaf47bab18b5ddb918a,car-01404,excel,car,Ford,,,Mondeo,Gen 1,V6,Ford Mondeo V6,1994-1996–,assets/vehicles/ford/car-01404/,assets/vehicles/_quick/car-01404-1.webp,assets/vehicles/_quick/car-01404-2.webp,,,,content/articles/ford/car-01404.md,no
48d6cadf8a9d53588d696a2c3c409ed405b8b8af,car-01405,excel,car,Ford,,,Mondeo,Gen 1,V6 Clipper,Ford Mondeo V6 Clipper,1994-2000–,assets/vehicles/ford/car-01405/,assets/vehicles/_quick/car-01405-1.webp,assets/vehicles/_quick/car-01405-2.webp,,,,content/articles/ford/car-01405.md,no
ab40bdbcfb503e5d44a23131178b7a02f9c3a32c,car-01406,excel,car,Ford,,,Mustang,I,Boss 302,Ford Mustang Boss 302,1969-1971–,assets/vehicles/ford/car-01406/,assets/vehicles/_quick/car-01406-1.webp,assets/vehicles/_quick/car-01406-2.webp,,,,content/articles/ford/car-01406.md,no
191899be9abf117999ab8d304cc7c1d36f1a7e22,car-01407,excel,car,Ford,,,Mustang,I,Boss 351,Ford Mustang Boss 351,1970-1971–,assets/vehicles/ford/car-01407/,assets/vehicles/_quick/car-01407-1.webp,assets/vehicles/_quick/car-01407-2.webp,,,,content/articles/ford/car-01407.md,no
8a0414c94ef9a5da047c4d05e354c6956ac085e6,car-01408,excel,car,Ford,,,Mustang,I,Fastback,Ford Mustang Fastback,1964-1966–,assets/vehicles/ford/car-01408/,assets/vehicles/_quick/car-01408-1.webp,assets/vehicles/_quick/car-01408-2.webp,,,,content/articles/ford/car-01408.md,no
bfb2e78057e060d896e8b05b0385fdd95bcf17c5,car-01409,excel,car,Ford,,,Mustang,I,GT 390 Fastback,Ford Mustang GT 390 Fastback,1967-1968–,assets/vehicles/ford/car-01409/,assets/vehicles/_quick/car-01409-1.webp,assets/vehicles/_quick/car-01409-2.webp,,,,content/articles/ford/car-01409.md,no
fe4f23fa03cc37406d47e24d67dcfed5b41654be,car-01410,excel,car,Ford,,,Mustang,I,Mach 1,Ford Mustang Mach 1,1971-1972–,assets/vehicles/ford/car-01410/,assets/vehicles/_quick/car-01410-1.webp,assets/vehicles/_quick/car-01410-2.webp,,,,content/articles/ford/car-01410.md,no
66cc171e02ff0d3ea470425db21a5c5ec75eb721,car-01411,excel,car,Ford,,,Mustang,I,Shelby GT 350,Ford Mustang Shelby GT 350,1965-1970–,assets/vehicles/ford/car-01411/,assets/vehicles/_quick/car-01411-1.webp,assets/vehicles/_quick/car-01411-2.webp,,,,content/articles/ford/car-01411.md,no
7ea69dce8229d40e500bea35a5898c77505dd8be,car-01412,excel,car,Ford,,,Mustang,I,Shelby GT 500,Ford Mustang Shelby GT 500,1966-1967–,assets/vehicles/ford/car-01412/,assets/vehicles/_quick/car-01412-1.webp,assets/vehicles/_quick/car-01412-2.webp,,,,content/articles/ford/car-01412.md,no
3c22f27d8e16c641833297fb22f1be4de407a8d3,car-01413,excel,car,Ford,,,Mustang,III,GT,Ford Mustang GT,1986-1992–,assets/vehicles/ford/car-01413/,assets/vehicles/_quick/car-01413-1.webp,assets/vehicles/_quick/car-01413-2.webp,,,,content/articles/ford/car-01413.md,no
eb81e063fea3af42540af65ebe1c1dcd665e05c0,car-01414,excel,car,Ford,,,Mustang,III,GT,Ford Mustang GT,1984-1985–,assets/vehicles/ford/car-01414/,assets/vehicles/_quick/car-01414-1.webp,assets/vehicles/_quick/car-01414-2.webp,,,,content/articles/ford/car-01414.md,no
